bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,city,zipcode,log_sqft_lot,was_renovated,age,price
4.0,2.0,1700,1.0,0,0,3,850,850,3,5,9.0642735958414,1,59,282766.666667
4.0,2.5,2440,2.0,0,0,3,2440,0,30,32,10.02548392184538,0,18,565000.0
3.0,2.5,1850,2.0,0,0,5,1850,0,18,21,8.959054514715692,0,25,623000.0
3.0,1.0,860,1.5,0,0,3,860,0,34,62,8.529319371214077,1,87,320000.0
3.0,1.75,1670,2.0,0,0,5,1670,0,34,53,8.594339400592892,0,102,985000.0
3.0,1.0,1200,1.0,0,0,3,1200,0,12,12,9.049584593096789,1,55,165050.0
3.0,1.5,1720,1.5,0,0,4,1720,0,35,67,8.87066300440602,0,62,341000.0
5.0,2.5,2820,1.0,0,0,4,1550,1270,3,5,9.145908511816794,0,46,527700.0
4.0,1.75,2860,1.0,0,0,3,1710,1150,41,44,10.786262865072466,0,36,530000.0
2.0,1.0,1050,1.5,0,0,3,1050,0,6,69,8.79497643168877,1,50,168333.333333
4.0,1.5,2500,1.0,0,0,4,1500,1000,17,20,8.748463629942055,1,53,250000.0
4.0,2.25,2570,2.0,0,0,3,2570,0,5,9,9.159468041602427,0,34,439000.0
3.0,2.25,2020,2.0,0,0,3,2020,0,18,21,8.188966863648876,1,16,556000.0
2.0,1.5,1920,1.0,0,0,4,960,960,34,59,8.134174272137903,1,102,517000.0
4.0,2.25,2020,1.0,0,0,4,1380,640,18,22,9.038958755220563,0,35,464900.0
6.0,3.75,4000,2.0,0,2,3,3080,920,31,36,8.702177865629675,1,10,570000.0
4.0,2.5,2610,2.0,0,0,3,2610,0,1,0,8.47261414801827,0,5,335000.0
3.0,3.5,2710,2.0,0,0,3,1650,1060,15,15,8.153637486385282,0,9,627000.0
4.0,3.5,4660,2.0,0,2,3,4660,0,3,5,9.764168012286715,0,11,1280000.0
4.0,2.5,1910,2.0,0,0,3,1910,0,15,15,8.946895523888447,1,27,620000.0
4.0,2.0,3510,1.0,0,2,3,2210,1300,6,68,9.465447598495786,1,49,554820.0
2.0,1.0,700,1.0,0,0,4,700,0,34,47,8.006700845440367,1,96,310000.0
4.0,2.0,1630,1.0,0,0,4,1050,580,1,45,9.106201332235038,0,39,234000.0
3.0,1.75,1990,1.0,0,0,4,1100,890,34,48,8.623533227187565,1,75,763101.0
4.0,2.0,2090,1.0,0,0,4,2090,0,22,25,9.287394001418473,1,63,659000.0
4.0,2.5,2530,1.0,0,0,3,1440,1090,5,9,8.931155429778348,0,36,400000.0
4.0,1.0,1360,1.5,0,0,3,1360,0,34,54,8.699681400989514,1,97,511500.0
3.0,1.0,1000,1.0,0,0,3,1000,0,12,12,9.049349685884057,0,23,171758.333333
4.0,2.25,2230,1.0,0,0,4,1300,930,35,62,8.881975184248867,0,51,400000.0
3.0,1.75,2040,1.0,0,0,5,1120,920,34,55,8.699681400989514,0,56,555000.0
5.0,3.0,1940,1.0,0,0,3,1200,740,34,69,8.757154527656606,0,7,300000.0
3.0,1.75,1760,1.0,0,0,3,1760,0,3,4,9.285540604539118,1,37,554000.0
3.0,2.5,3200,1.0,0,0,3,3200,0,41,44,12.223057581369416,0,14,839000.0
4.0,2.5,2360,2.0,0,0,3,2360,0,41,41,8.38206051742474,0,11,490000.0
4.0,2.5,2230,1.0,0,0,4,1430,800,30,31,9.062420241899561,0,45,565000.0
3.0,3.5,2320,2.0,0,0,3,2060,260,18,21,8.063062911326792,0,17,530000.0
3.0,3.5,1600,2.0,0,0,3,1240,360,34,56,7.266827347520591,0,8,460000.0
5.0,2.75,2520,1.0,0,3,4,1570,950,22,25,9.686636660844938,1,54,542500.0
6.0,2.75,2840,1.0,0,0,5,1420,1420,34,57,9.029657471850737,0,53,665000.0
2.0,1.0,910,1.0,0,0,4,910,0,31,36,9.170871628065816,0,33,176400.0
2.0,1.0,1030,1.0,0,0,3,920,110,34,47,8.485083137498004,1,75,535000.0
7.0,2.5,2580,1.0,0,0,4,1880,700,34,59,8.657129031713755,0,113,599000.0
1.0,1.0,730,1.0,0,0,3,730,0,34,50,8.006700845440367,1,103,395000.0
5.0,2.5,3090,1.0,0,0,3,2990,100,5,9,10.054748346376712,1,57,458000.0
5.0,2.5,2300,1.0,0,0,5,1170,1130,31,37,10.058180942212608,0,47,453500.0
4.0,2.5,2150,2.0,0,0,3,2150,0,31,37,8.053251153549096,0,4,435000.0
3.0,3.5,1690,2.0,0,0,3,1360,330,34,74,7.267525427828172,0,6,499000.0
3.0,2.5,1710,2.0,0,0,5,1300,410,34,74,7.417580402414544,0,11,2560498.33333
3.0,2.25,1800,1.0,0,0,4,1800,0,41,41,10.683912741203134,1,38,474900.0
3.0,2.25,2430,1.0,0,0,3,2430,0,31,37,11.200294747154482,0,40,232333.333333
5.0,3.0,2790,1.0,0,3,5,1500,1290,31,36,9.87508807801443,0,41,589950.0
4.0,2.0,1880,2.0,0,0,3,1880,0,7,10,9.592468614719909,0,36,407193.0
3.0,2.5,1580,2.0,0,0,3,1010,570,34,53,7.057897937411856,0,6,525000.0
4.0,1.0,1910,1.5,0,0,3,1910,0,34,49,9.700207901150696,1,80,240000.0
2.0,2.25,1280,2.0,0,0,3,1080,200,34,57,6.728628613084702,0,5,370000.0
4.0,3.25,3530,2.0,0,0,3,3530,0,18,21,9.0583540149783,0,7,963000.0
5.0,3.25,4500,2.0,0,4,4,3000,1500,34,60,9.174609562020384,0,46,860000.0
3.0,1.75,1590,1.5,0,0,4,1590,0,20,23,10.211009016314165,1,88,269187.5
4.0,3.75,3070,2.0,0,0,5,2400,670,34,53,8.674367865788236,0,87,1570000.0
3.0,1.75,1800,1.0,0,0,5,900,900,35,67,8.699681400989514,0,64,381000.0
4.0,2.5,2430,2.0,0,0,3,2430,0,9,26,8.612503371220562,0,12,310000.0
4.0,2.75,3370,1.0,0,3,4,1920,1450,34,64,8.806274284781725,0,66,813000.0
4.0,3.5,2650,2.0,0,0,3,2060,590,34,47,8.026496938945412,0,13,1008000.0
4.0,2.0,2250,1.0,0,0,5,1200,1050,3,4,8.922791623969637,0,58,550000.0
4.0,2.0,1510,1.0,0,0,3,1510,0,34,51,8.351374706721296,1,59,254000.0
4.0,1.75,1780,1.0,0,0,4,890,890,34,74,7.933438387627489,0,71,442900.0
4.0,2.5,2570,2.0,0,0,3,2570,0,20,23,8.969541885423252,0,22,397500.0
2.0,1.0,900,1.0,0,0,3,900,0,27,28,9.512812529900598,1,35,174000.0
4.0,1.75,2020,1.0,0,0,4,1010,1010,31,37,8.970304952991755,0,51,302000.0
3.0,1.75,1960,1.0,0,0,5,980,980,34,51,8.517393171418904,1,103,415000.0
4.0,2.5,2000,2.0,0,0,3,2000,0,35,62,8.693328989123106,0,15,415000.0
3.0,2.0,1710,2.0,0,0,4,1710,0,14,13,8.885440911707585,0,26,250500.0
4.0,3.25,3300,2.0,0,0,5,3300,0,22,25,9.67457740632758,0,29,1350000.0
3.0,1.0,990,1.0,0,0,4,990,0,34,62,8.81744592104187,1,67,325000.0
3.0,2.5,1990,1.0,0,0,3,1570,420,17,26,9.104090572133472,1,45,256750.0
2.0,2.0,1030,1.0,0,0,4,1030,0,34,69,9.985666438493771,0,76,212500.0
4.0,2.5,2290,2.0,0,0,4,2290,0,31,36,9.321344930019094,0,26,436500.0
3.0,1.75,1540,1.0,0,0,5,770,770,22,25,9.287394001418473,0,67,500000.0
4.0,2.0,1610,1.0,0,0,5,1610,0,24,34,9.169622538697624,0,47,415000.0
5.0,1.5,2120,1.5,0,0,5,2120,0,31,36,8.94910546953925,0,52,290000.0
3.0,1.75,1510,1.0,0,0,3,1240,270,26,27,10.691967639914864,0,25,425000.0
7.0,4.25,3670,2.0,0,1,3,2800,870,34,74,8.294299608857235,1,50,824000.0
1.0,0.75,930,1.0,0,0,3,930,0,34,71,10.283942497640124,1,73,190000.0
4.0,2.75,1990,1.0,0,0,3,1270,720,1,1,8.889170455363413,0,15,270000.0
1.0,1.5,1010,1.0,0,0,3,1010,0,34,63,8.657129031713755,1,103,410000.0
2.0,1.0,1240,1.0,0,0,3,1240,0,32,43,10.950824090522445,1,52,505000.0
5.0,2.75,2920,1.0,0,0,5,1660,1260,15,15,9.382695764458287,0,46,850000.0
3.0,1.0,1520,1.5,0,3,5,1520,0,31,37,12.271134467222122,0,26,425000.0
3.0,1.0,950,1.0,0,0,4,950,0,3,5,9.148571345578551,1,60,248000.0
4.0,2.5,3000,2.0,0,0,3,3000,0,20,23,9.189525232262262,0,12,394000.0
3.0,1.75,2010,1.0,0,0,5,1230,780,34,59,8.498214224818435,0,102,700000.0
4.0,2.5,2660,1.0,0,0,4,1740,920,14,2,9.447229025082065,1,54,310000.0
3.0,1.75,1810,1.5,0,0,4,1810,0,34,50,8.006700845440367,0,111,545000.0
4.0,2.0,1330,1.0,0,0,4,1330,0,31,34,8.687273461787838,1,72,235867.0
3.0,3.0,1384,2.0,0,0,3,1144,240,34,46,7.160845906664299,0,8,575000.0
4.0,2.5,2680,1.0,0,0,3,1380,1300,18,21,8.881975184248867,1,62,800000.0
3.0,1.0,1400,1.0,0,0,4,1400,0,1,45,8.903951072058707,0,46,148226.0
3.0,2.5,1640,2.0,0,0,3,1640,0,30,32,10.307985526454086,0,22,592105.714286
4.0,2.75,2550,1.0,0,0,3,1700,850,18,21,9.063347348235522,1,42,691000.0
3.0,1.75,1310,1.0,0,0,4,1310,0,34,56,8.995412975433313,0,66,435000.0
4.0,2.5,1660,1.0,0,0,4,1660,0,10,73,8.99516499031115,1,36,270000.0
4.0,1.0,1150,1.5,0,0,3,1150,0,35,67,9.010058489805235,1,67,307000.0
3.0,2.5,1870,1.0,0,0,3,1470,400,18,22,8.901775088607979,0,34,455000.0
4.0,2.5,4250,2.0,0,2,4,3260,990,22,25,9.872409596965266,0,42,1339000.0
4.0,2.5,2120,2.0,0,0,3,2120,0,20,23,8.424858580213442,0,12,329950.0
4.0,2.5,2770,2.0,0,0,4,2770,0,41,44,10.72579722093939,0,25,685000.0
4.0,2.5,2150,2.0,0,0,3,2150,0,17,26,10.536035110967143,0,23,380000.0
3.0,2.5,1880,2.0,0,0,3,1880,0,17,19,8.853808274977197,0,21,315000.0
4.0,3.0,1630,1.0,0,0,5,1110,520,34,60,8.939449862164238,0,24,482500.0
5.0,2.5,2732,1.0,0,2,4,1870,862,14,2,9.15915233520675,0,39,480000.0
4.0,3.25,2790,1.0,0,3,3,1130,1660,35,70,8.598035579260339,1,51,970000.0
3.0,1.5,1740,1.5,0,0,4,1640,100,34,56,8.343077871169383,0,94,473200.0
2.0,1.75,1440,1.0,0,0,3,1440,0,30,32,8.349011198176003,0,9,437000.0
3.0,1.5,1090,1.0,0,0,4,1090,0,9,26,9.169622538697624,0,46,200000.0
4.0,2.5,2460,2.0,0,0,3,2460,0,32,42,8.343077871169383,1,16,568500.0
4.0,2.5,2210,1.0,0,0,3,1490,720,1,45,9.04381342108087,1,24,294000.0
4.0,2.5,2550,1.0,0,0,4,1300,1250,19,67,9.85314117809939,1,53,460000.0
4.0,2.5,2150,2.0,0,0,4,2150,0,30,31,9.395075679994072,1,32,639000.0
3.0,1.5,1460,1.0,0,0,3,1460,0,19,67,9.342070142654077,1,60,381000.0
6.0,1.5,1930,1.0,0,0,3,1030,900,6,65,9.036106025364846,0,43,175000.0
4.0,1.5,1880,1.0,0,2,5,1440,440,34,65,8.732465848349879,0,60,680000.0
4.0,2.5,2680,1.0,1,4,3,1590,1090,25,68,9.410501846898468,1,58,1309500.0
5.0,4.25,3530,2.0,0,0,3,3530,0,22,25,8.977777598745481,0,13,1400000.0
4.0,1.75,1670,1.0,0,0,5,1670,0,34,60,9.198976041897133,0,67,456000.0
3.0,1.75,1820,1.0,0,0,3,1230,590,19,67,9.163877497565842,0,38,350000.0
3.0,3.0,2340,2.0,0,0,3,2340,0,26,27,8.517793011488205,1,1,427874.0
3.0,2.5,2238,2.0,0,0,3,2238,0,14,13,8.883224230278994,0,3,330000.0
3.0,2.0,2020,1.0,0,0,4,1220,800,34,60,9.054388070202297,1,57,300000.0
3.0,2.0,2270,1.0,0,0,4,2270,0,22,25,9.39182824802156,0,46,815000.0
4.0,3.5,3190,2.0,0,0,3,3190,0,15,15,10.356186058125473,0,4,790000.0
3.0,2.5,2030,2.0,0,0,3,2030,0,20,23,8.752581469146884,0,21,275000.0
5.0,2.75,3100,2.0,0,2,4,3100,0,34,60,9.192787212728593,1,64,700000.0
3.0,2.5,2242,2.0,0,0,3,2242,0,1,45,8.412054873292933,0,0,309780.0
4.0,2.5,2040,2.0,0,0,3,2040,0,34,65,9.019905995071678,0,18,355000.0
2.0,1.0,1010,1.0,0,0,3,1010,0,35,67,9.385972940619341,1,67,300000.0
2.0,1.0,840,1.0,0,0,3,840,0,34,74,8.167068178341237,1,67,405100.0
3.0,2.25,1590,1.0,0,0,3,1090,500,1,0,9.371268036082466,0,36,190000.0
3.0,1.0,1090,1.0,0,0,4,1090,0,31,34,9.27902652976463,0,52,280000.0
5.0,2.0,1930,1.5,0,0,3,1930,0,34,65,8.71948076085107,1,73,230000.0
4.0,2.25,2030,1.0,0,0,4,1590,440,30,31,9.35755275165657,0,47,545000.0
2.0,1.0,900,1.0,0,0,4,900,0,34,65,8.560444233410552,0,58,329950.0
3.0,1.75,1140,2.0,0,0,3,1140,0,34,51,7.091742115095153,0,0,230000.0
3.0,2.5,1970,2.0,0,0,3,1970,0,1,45,8.922791623969637,1,26,299995.0
3.0,1.0,1090,1.5,0,0,5,1090,0,1,1,8.811503250158239,0,102,219500.0
3.0,2.5,2220,2.0,0,0,4,2220,0,17,19,8.707813551024888,0,24,325000.0
3.0,1.75,2050,1.0,0,0,2,2050,0,22,25,9.699778913860525,0,41,623000.0
4.0,2.75,2720,2.0,0,0,3,2720,0,16,16,8.4368504387337,0,9,594000.0
4.0,2.5,2570,1.0,0,0,4,1590,980,14,13,9.105090961257085,0,35,287500.0
4.0,3.25,3740,1.0,0,0,3,2000,1740,41,44,9.399389249519563,1,26,1085000.0
3.0,1.75,1240,1.5,0,0,5,1240,0,34,55,8.188966863648876,0,88,662990.0
2.0,1.0,1490,1.0,0,0,3,860,630,34,56,8.249575150000199,0,85,475000.0
3.0,1.5,1310,1.0,0,0,3,1090,220,34,56,8.263848131368906,1,58,717000.0
3.0,1.0,1150,1.5,0,0,3,1150,0,26,27,8.699681400989514,1,87,307000.0
4.0,2.5,2010,2.0,0,0,3,2010,0,1,45,8.885579291282982,0,19,316000.0
3.0,1.75,1320,1.0,0,0,3,870,450,34,48,7.824445930877619,0,96,530000.0
2.0,1.0,1140,1.5,0,0,3,1010,130,34,61,7.456454555176209,0,7,235000.0
3.0,2.0,1380,1.0,0,0,4,1380,0,10,66,9.069122370060645,0,48,295000.0
4.0,2.5,2770,2.0,0,0,4,2770,0,3,6,9.064505023752638,0,27,907500.0
5.0,3.0,3670,1.0,0,0,5,2060,1610,19,67,9.267098705794792,1,62,569000.0
2.0,1.75,1610,1.5,0,0,2,1610,0,37,38,11.97388204278308,0,66,280000.0
3.0,2.5,2340,2.0,0,0,3,2340,0,16,16,8.692490133273228,0,19,426090.0
3.0,2.5,1960,2.0,0,0,3,1960,0,37,38,8.38958706681109,0,8,410000.0
4.0,2.25,2290,2.0,0,0,4,2120,170,34,74,8.585038738311304,1,56,535000.0
4.0,2.5,2310,1.5,0,0,3,1490,820,34,47,8.18060094759445,1,87,700000.0
2.0,1.0,1200,1.0,0,2,5,1200,0,10,73,9.105090961257085,0,97,255000.0
4.0,2.5,2360,1.0,0,3,3,1980,380,34,61,9.210440366976517,1,37,633000.0
4.0,1.5,1220,1.0,0,0,3,1220,0,7,10,9.169622538697624,0,34,310000.0
4.0,2.0,1560,1.0,0,0,4,1560,0,18,22,8.922791623969637,0,46,439000.0
2.0,1.0,1220,1.0,0,0,3,920,300,34,56,8.006700845440367,1,88,499000.0
3.0,2.5,1620,1.0,0,0,5,1620,0,35,62,8.910720661951359,0,59,355300.0
3.0,1.75,1020,1.5,0,0,4,1020,0,35,67,8.85666093701725,1,61,360000.0
3.0,2.5,1600,2.0,0,0,3,1600,0,11,11,10.202776998029625,0,9,330000.0
3.0,1.0,1150,1.0,0,0,5,1150,0,34,47,8.006700845440367,0,108,430000.0
4.0,3.25,3540,2.0,0,0,3,3540,0,7,10,11.97936650572697,0,7,800000.0
3.0,2.0,1980,3.0,0,0,3,1980,0,34,63,7.891704659330107,0,7,435000.0
6.0,2.0,2040,1.0,0,0,4,2040,0,31,34,9.288504392945537,0,71,300000.0
4.0,3.25,2500,1.5,0,0,3,1960,540,34,53,8.665957964681349,1,88,1036200.0
4.0,2.5,2480,1.0,0,0,5,1510,970,16,16,9.702655732983077,0,55,560000.0
4.0,2.5,2610,2.0,0,0,3,2610,0,34,47,8.545002892055505,0,8,674600.0
3.0,2.5,2850,1.0,0,0,4,1730,1120,3,3,9.25674674479034,1,60,1150000.0
3.0,2.75,1300,1.0,0,0,3,860,440,17,18,9.560856388599332,0,18,245000.0
3.0,1.0,1240,1.5,0,0,5,1240,0,34,50,8.517393171418904,1,105,529950.0
3.0,4.0,2080,3.0,0,4,3,2080,0,34,47,7.719129840906732,0,17,715000.0
3.0,2.5,3030,2.0,0,0,3,3030,0,31,37,9.110961927995904,0,5,509900.0
3.0,2.0,1440,1.0,0,0,4,720,720,31,34,8.630700432209832,1,72,230000.0
4.0,2.75,3260,1.0,0,0,4,2170,1090,21,24,9.880372445030076,0,46,188000.0
4.0,2.0,2200,1.0,0,0,3,1100,1100,31,36,8.94910546953925,1,35,279000.0
3.0,1.0,1150,1.0,0,0,4,1150,0,1,0,9.862717639992917,0,106,165000.0
4.0,1.75,1470,1.0,0,0,3,980,490,34,60,8.585038738311304,1,59,465000.0
4.0,2.5,2910,2.0,0,0,3,2910,0,9,26,8.517393171418904,0,12,395000.0
4.0,2.5,3670,2.0,0,0,3,3670,0,31,36,9.20623194393164,0,9,525000.0
3.0,2.25,2880,2.0,0,0,3,2880,0,3,5,9.18512512283512,0,25,820000.0
3.0,2.5,2300,1.5,0,0,3,1510,790,34,54,8.026496938945412,1,84,738190.857143
3.0,2.5,2260,2.0,0,0,3,2260,0,32,43,8.334711621820917,0,9,550000.0
3.0,1.0,1450,1.0,0,0,3,1010,440,18,22,8.881975184248867,1,45,306000.0
4.0,1.75,2080,1.0,0,0,4,1050,1030,1,0,8.881975184248867,0,48,198000.0
3.0,1.0,1290,1.0,0,0,5,1290,0,14,13,8.789812386190972,0,38,205000.0
2.0,1.0,1396,1.0,0,0,3,1396,0,30,32,11.625807622026901,1,74,225000.0
3.0,2.5,3160,1.0,0,2,4,1820,1340,3,3,9.45915167003897,0,48,1600000.0
4.0,3.0,4500,2.0,0,2,3,3040,1460,22,25,9.988793309115229,0,34,870000.0
3.0,2.5,1770,3.0,0,0,3,1600,170,34,47,7.119635638017636,0,7,436110.0
2.0,1.0,1320,1.0,0,0,3,1020,300,34,74,9.086023537468803,1,75,425000.0
3.0,2.5,1720,2.0,0,0,3,1720,0,30,32,8.188966863648876,0,4,386380.0
3.0,2.0,1470,2.0,0,0,3,1000,470,34,54,7.433666540166168,0,7,540000.0
3.0,2.0,2260,1.0,0,0,3,1130,1130,31,33,9.333088837235236,0,28,400000.0
4.0,1.0,2000,1.5,0,0,3,1250,750,34,57,8.450412157725886,1,98,450000.0
4.0,2.75,2570,2.0,0,0,3,1720,850,1,45,8.890823576004383,1,16,254500.0
4.0,2.5,3160,2.0,0,0,4,3160,0,18,21,9.021839764105513,0,19,1127000.0
4.0,2.5,2200,2.0,0,0,5,1430,770,34,58,8.294299608857235,0,106,930000.0
4.0,1.75,1720,1.0,0,0,3,860,860,18,22,9.076923258535832,0,43,385000.0
2.0,1.0,1060,1.0,0,0,4,1060,0,35,62,9.01042494678118,0,62,254000.0
3.0,1.0,1200,1.0,0,0,3,1200,0,39,69,9.48044384215367,1,71,165000.0
4.0,2.5,2650,1.0,0,0,4,1680,970,15,17,10.32551474894327,1,54,715000.0
3.0,2.0,2050,1.0,0,0,4,2050,0,22,25,9.105090961257085,1,63,713250.0
4.0,1.75,1650,1.0,0,0,3,1650,0,31,36,8.962007209588313,1,46,327500.0
3.0,1.0,1050,1.0,0,0,4,1050,0,34,54,8.333510708982942,1,89,540000.0
5.0,3.25,3350,2.0,0,0,4,2510,840,34,48,8.294299608857235,0,17,1110000.0
3.0,2.25,2880,1.0,0,2,3,1710,1170,18,21,8.935903526274423,1,56,1538000.0
3.0,1.75,1400,1.0,0,0,4,1400,0,14,2,9.163982247998034,0,30,217500.0
2.0,1.0,970,1.0,0,0,3,970,0,34,52,8.131824785007195,1,90,546000.0
4.0,2.75,2620,2.0,0,0,3,2620,0,26,27,8.72891172506098,1,1,475000.0
3.0,2.0,2250,1.0,0,0,4,1250,1000,34,55,9.082620630373812,1,89,589000.0
4.0,3.5,3500,2.0,0,0,3,2500,1000,3,5,9.053452616439039,0,20,799000.0
3.0,1.75,2240,1.0,0,0,3,1120,1120,34,60,9.006263883379198,1,66,440000.0
3.0,1.0,1110,1.0,0,0,3,1110,0,34,65,8.982561092257445,1,52,210000.0
4.0,2.25,2070,2.0,0,0,4,2070,0,18,22,8.922791623969637,0,37,417985.714286
4.0,2.5,3250,2.0,0,0,3,3250,0,31,37,8.412054873292933,0,5,460886.923077
3.0,1.75,1200,1.0,0,0,4,1200,0,14,13,9.114490046319348,0,46,228950.0
2.0,2.5,1380,3.0,0,0,3,1380,0,34,47,6.858565034791365,0,8,552000.0
4.0,2.25,2920,2.0,0,0,4,2920,0,13,14,10.744106012454282,0,16,740000.0
4.0,1.5,1930,2.0,0,0,3,1930,0,14,2,9.650657690851558,1,35,275000.0
4.0,3.5,2960,2.0,0,0,3,2960,0,37,38,8.699681400989514,0,0,633634.0
2.0,1.0,1110,1.0,0,0,3,1110,0,34,58,8.071218539969863,1,89,665000.0
5.0,2.5,4600,1.0,0,3,3,2300,2300,35,70,9.895052073715027,1,58,805000.0
3.0,2.5,1500,2.0,0,0,3,1200,300,34,58,7.226936018493289,0,0,649950.0
3.0,1.5,1360,1.0,0,0,4,1360,0,31,37,9.280519206597429,0,48,348500.0
3.0,1.75,1880,1.0,0,0,3,1880,0,19,67,9.458917724547202,1,55,389800.0
6.0,5.0,3440,2.0,0,0,3,3280,160,31,35,8.412054873292933,0,7,495000.0
3.0,1.75,1700,1.0,0,0,3,1200,500,20,23,9.761693546918242,0,36,314500.0
3.0,1.75,1860,2.0,0,2,4,1860,0,34,64,8.699681400989514,0,55,725000.0
3.0,2.75,2540,2.0,0,0,3,2540,0,32,42,8.454253391642363,0,9,695000.0
2.0,1.0,1890,1.5,0,0,4,1890,0,34,56,8.556990661290303,1,105,645500.0
2.0,2.0,1610,2.0,0,0,3,1610,0,39,71,9.77571099759397,1,84,290900.0
4.0,2.5,2798,2.0,0,0,3,2798,0,31,33,8.406038142050075,1,2,499950.0
3.0,2.5,1700,2.0,0,0,3,1700,0,37,38,8.294299608857235,0,11,384000.0
4.0,3.5,3400,2.5,0,0,3,2790,610,34,53,8.25608813381491,0,6,1198000.0
4.0,3.5,3730,2.0,0,2,3,2440,1290,17,26,9.61780348274702,0,23,599950.0
3.0,2.0,2540,1.5,0,0,5,1840,700,34,56,8.46611040118692,0,84,845000.0
3.0,2.0,1370,1.0,0,0,5,1370,0,9,26,11.26969399566832,0,50,83300.0
2.0,1.5,920,2.0,0,0,3,920,0,34,62,7.377133712833954,0,19,255000.0
4.0,2.5,2510,2.0,0,2,3,2510,0,20,23,8.832587702434553,0,8,448000.0
2.0,1.0,1380,1.0,0,0,3,870,510,34,51,8.517393171418904,1,71,268000.0
2.0,1.0,1510,1.5,0,0,3,1310,200,34,74,8.302265794873367,1,79,575000.0
5.0,2.5,3001,2.0,0,0,3,3001,0,17,18,8.650149418664864,0,8,373000.0
4.0,2.5,3420,2.0,0,0,3,3420,0,32,42,9.036701015565063,0,14,840000.0
4.0,1.75,2090,1.5,0,0,4,1250,840,34,63,8.366602832783736,1,89,494000.0
4.0,2.5,4570,2.0,0,2,3,4570,0,32,42,9.681343501555002,1,24,1060000.0
3.0,1.0,880,1.0,0,0,4,880,0,34,71,9.809506489065233,0,69,218000.0
4.0,2.75,1720,2.0,0,0,3,1720,0,34,57,8.74369111054302,0,36,477000.0
2.0,2.0,1170,1.5,0,1,4,1170,0,34,58,7.544861068658458,0,87,613000.0
4.0,2.25,2010,1.0,0,0,3,1170,840,14,13,8.94754601503218,1,35,229000.0
3.0,2.75,3150,2.0,0,0,4,3000,150,28,29,12.30128736623297,0,24,685000.0
4.0,1.75,2085,1.0,0,0,3,1610,475,13,14,12.068194677360603,1,50,563500.0
3.0,2.0,1860,2.0,0,2,3,1860,0,31,37,12.291337080838684,1,16,440000.0
3.0,1.75,2430,1.0,0,1,3,1230,1200,22,25,9.58932460283475,1,65,762400.0
5.0,2.0,1940,1.0,0,0,5,970,970,34,54,8.699681400989514,0,69,580000.0
3.0,2.5,3100,1.0,0,0,3,3100,0,35,70,9.930810848185018,1,60,930000.0
4.0,2.5,2060,1.0,0,0,3,1440,620,30,31,8.919453168575453,0,29,575550.0
3.0,2.5,2610,2.0,0,0,3,2610,0,30,31,8.924123891686012,0,18,725000.0
4.0,2.5,2920,1.0,0,3,3,1470,1450,34,64,8.881975184248867,1,93,1050000.0
2.0,2.25,1610,2.0,0,0,4,1610,0,31,34,7.621195162809845,0,35,215000.0
3.0,2.0,1410,1.0,0,0,4,1410,0,41,41,9.169622538697624,0,31,365500.0
4.0,1.75,2420,1.0,0,0,3,1480,940,15,15,8.945462952177666,1,35,257500.0
2.0,1.0,800,1.0,0,0,5,800,0,34,50,7.732369222284388,0,68,402500.0
3.0,1.75,1300,1.0,0,0,4,650,650,34,49,8.325548307161398,1,96,270000.0
3.0,2.5,2820,2.0,0,0,3,2820,0,15,17,9.006999447958153,1,10,735000.0
3.0,2.75,2810,2.0,1,4,4,2810,0,30,31,9.837988570303432,0,40,1700000.0
3.0,3.5,3590,2.0,0,0,3,3590,0,32,42,8.764521909518802,0,15,798000.0
4.0,3.5,3910,2.0,0,0,4,2490,1420,15,15,10.999830601760195,0,27,780000.0
5.0,4.75,5780,2.0,0,0,3,4260,1520,22,25,9.741262697441297,0,8,2321000.0
3.0,2.5,1750,3.0,0,0,3,1750,0,34,57,7.3453648404168685,1,1,495000.0
4.0,4.0,4270,2.0,0,3,3,3180,1090,15,17,8.700014623251842,1,10,1300000.0
4.0,1.75,1760,1.0,0,2,4,1180,580,34,71,8.733110697638708,1,64,343500.0
3.0,2.5,2456,2.0,0,0,3,2456,0,14,13,8.931551966694522,1,2,329950.0
4.0,3.0,3580,1.5,0,0,3,3580,0,41,41,10.470561175840706,0,29,925000.0
4.0,2.5,3070,1.0,0,3,4,2070,1000,21,24,10.446189678949377,1,64,1920000.0
4.0,2.0,2840,1.0,0,0,3,1420,1420,8,3,9.50061907027523,1,62,945000.0
4.0,1.75,2320,1.0,0,0,3,1140,1180,34,64,8.371704884667631,1,104,480000.0
3.0,2.75,3176,2.0,0,3,4,2726,450,14,2,9.502412792729256,0,29,819000.0
7.0,3.5,4640,2.0,0,1,3,2860,1780,22,25,9.631416327598494,1,49,1950000.0
4.0,2.0,1820,1.0,0,0,4,1820,0,30,31,9.143238568435446,0,47,519900.0
3.0,1.0,2710,2.0,0,3,4,2710,0,6,68,9.852246888342531,1,64,410000.0
4.0,1.0,1440,1.5,0,0,3,1440,0,34,50,8.867990898182093,1,108,500000.0
3.0,2.5,1650,2.0,0,0,3,1650,0,17,19,8.807621489536043,0,23,268000.0
3.0,4.0,4380,2.0,0,0,5,4380,0,30,31,10.663592201220954,0,31,1050000.0
